tier,file,upstream,new_upstream,upstream_action,our_lines,line_overlap,id_overlap
DERIVED-HIGH,src/renderer/hooks/assistant/useAssistantList.ts,src/renderer/hooks/assistant/useAssistantList.ts,packages/desktop/src/renderer/hooks/assistant/useAssistantList.ts,MOVED+REWRITTEN,39,87.2,90.7
DERIVED-HIGH,src/renderer/utils/chat/timeline.ts,src/renderer/utils/chat/timeline.ts,packages/desktop/src/renderer/utils/chat/timeline.ts,MOVED+EDITED,31,87.1,75.8
DERIVED-HIGH,tests/unit/minimapUtils.test.ts,tests/unit/minimapUtils.test.ts,tests/unit/minimapUtils.test.ts,DELETED-OR-UNTRACKED-MOVE,108,87.0,100.0
DERIVED-HIGH,tests/unit/AuthServicePasswordValidation.test.ts,tests/unit/AuthServicePasswordValidation.test.ts,tests/unit/AuthServicePasswordValidation.test.ts,DELETED-OR-UNTRACKED-MOVE,23,87.0,100.0
DERIVED-HIGH,src/process/channels/plugins/weixin/WeixinAdapter.ts,src/process/channels/plugins/weixin/WeixinAdapter.ts,src/process/channels/plugins/weixin/WeixinAdapter.ts,DELETED-OR-UNTRACKED-MOVE,23,87.0,100.0
DERIVED-HIGH,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/ExecCommandDisplay.tsx,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/ExecCommandDisplay.tsx,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/ExecCommandDisplay.tsx,DELETED-OR-UNTRACKED-MOVE,54,87.0,98.0
DERIVED-HIGH,src/renderer/pages/settings/components/AddPlatformModal.tsx,src/renderer/pages/settings/components/AddPlatformModal.tsx,packages/desktop/src/renderer/pages/settings/components/AddPlatformModal.tsx,MOVED+EDITED,293,87.0,97.4
DERIVED-HIGH,src/renderer/pages/conversation/Workspace/types.ts,src/renderer/pages/conversation/Workspace/types.ts,packages/desktop/src/renderer/api/types.ts,MOVED+REWRITTEN,23,87.0,95.5
DERIVED-HIGH,src/renderer/hooks/chat/useSlashCommandController.ts,src/renderer/hooks/chat/useSlashCommandController.ts,packages/desktop/src/renderer/hooks/chat/useSlashCommandController.ts,MOVED+EDITED,61,86.9,95.7
DERIVED-HIGH,src/process/agent/remote/RemoteAgentCore.ts,src/process/agent/remote/RemoteAgentCore.ts,src/process/agent/remote/RemoteAgentCore.ts,DELETED-OR-UNTRACKED-MOVE,304,86.8,99.5
DERIVED-HIGH,src/renderer/utils/theme/themeCssSync.ts,src/renderer/utils/theme/themeCssSync.ts,src/renderer/utils/theme/themeCssSync.ts,DELETED-OR-UNTRACKED-MOVE,30,86.7,100.0
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/MessageCronBadge.tsx,src/renderer/pages/conversation/Messages/components/MessageCronBadge.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessageCronBadge.tsx,MOVED+EDITED,15,86.7,95.8
DERIVED-HIGH,src/process/services/mcpServices/agents/CodebuddyMcpAgent.ts,src/process/services/mcpServices/agents/CodebuddyMcpAgent.ts,src/process/services/mcpServices/agents/CodebuddyMcpAgent.ts,DELETED-OR-UNTRACKED-MOVE,105,86.7,94.9
DERIVED-HIGH,tests/unit/extensions/webuiResolver.test.ts,tests/unit/extensions/webuiResolver.test.ts,tests/unit/extensions/webuiResolver.test.ts,DELETED-OR-UNTRACKED-MOVE,30,86.7,79.2
DERIVED-HIGH,src/process/services/cron/IpcCronEventEmitter.ts,src/process/services/cron/IpcCronEventEmitter.ts,src/process/services/cron/IpcCronEventEmitter.ts,DELETED-OR-UNTRACKED-MOVE,15,86.7,76.2
DERIVED-HIGH,src/process/agent/openclaw/index.ts,src/process/agent/openclaw/index.ts,packages/desktop/src/renderer/api/index.ts,MOVED+REWRITTEN,326,86.5,98.6
DERIVED-HIGH,tests/unit/IpcAgentEventEmitter.test.ts,tests/unit/IpcAgentEventEmitter.test.ts,tests/unit/IpcAgentEventEmitter.test.ts,DELETED-OR-UNTRACKED-MOVE,29,86.2,100.0
DERIVED-HIGH,tests/unit/common/visibleConversationOrder.test.ts,tests/unit/common/visibleConversationOrder.test.ts,tests/unit/common/visibleConversationOrder.test.ts,DELETED-OR-UNTRACKED-MOVE,29,86.2,100.0
DERIVED-HIGH,src/process/utils/tray.ts,src/process/utils/tray.ts,packages/desktop/src/process/utils/tray.ts,MOVED+EDITED,80,86.2,98.7
DERIVED-HIGH,tests/unit/configureConsoleLog.test.ts,tests/unit/configureConsoleLog.test.ts,tests/unit/bootstrap/configureConsoleLog.test.ts,MOVED+REWRITTEN,36,86.1,100.0
DERIVED-HIGH,src/renderer/pages/conversation/Preview/context/PreviewContext.tsx,src/renderer/pages/conversation/Preview/context/PreviewContext.tsx,packages/desktop/src/renderer/pages/conversation/Preview/context/PreviewContext.tsx,MOVED+EDITED,241,85.9,97.2
DERIVED-HIGH,tests/unit/adapterEmitGuard.test.ts,tests/unit/adapterEmitGuard.test.ts,tests/unit/adapterEmitGuard.test.ts,DELETED-OR-UNTRACKED-MOVE,64,85.9,93.0
DERIVED-HIGH,tests/unit/channels/weixinAdapter.test.ts,tests/unit/channels/weixinAdapter.test.ts,tests/unit/channels/weixinAdapter.test.ts,DELETED-OR-UNTRACKED-MOVE,56,85.7,100.0
DERIVED-HIGH,src/renderer/hooks/ui/useLatestRef.ts,src/renderer/hooks/ui/useLatestRef.ts,packages/desktop/src/renderer/hooks/ui/useLatestRef.ts,MOVED-ONLY,7,85.7,100.0
DERIVED-HIGH,src/process/bridge/documentBridge.ts,src/process/bridge/documentBridge.ts,src/process/bridge/documentBridge.ts,DELETED-OR-UNTRACKED-MOVE,21,85.7,100.0
DERIVED-HIGH,src/process/agent/gemini/cli/tools/web-fetch.ts,src/process/agent/gemini/cli/tools/web-fetch.ts,src/process/agent/gemini/cli/tools/web-fetch.ts,DELETED-OR-UNTRACKED-MOVE,84,85.7,98.3
DERIVED-HIGH,src/renderer/utils/chat/chatMinimapEvents.ts,src/renderer/utils/chat/chatMinimapEvents.ts,packages/desktop/src/renderer/utils/chat/chatMinimapEvents.ts,MOVED+EDITED,7,85.7,92.3
DERIVED-HIGH,src/process/extensions/resolvers/AssistantResolver.ts,src/process/extensions/resolvers/AssistantResolver.ts,src/process/extensions/resolvers/AssistantResolver.ts,DELETED-OR-UNTRACKED-MOVE,56,85.7,91.2
DERIVED-HIGH,src/renderer/hooks/file/usePasteService.ts,src/renderer/hooks/file/usePasteService.ts,packages/desktop/src/renderer/hooks/file/usePasteService.ts,MOVED+EDITED,28,85.7,88.9
DERIVED-HIGH,src/renderer/hooks/mcp/index.ts,src/renderer/hooks/mcp/index.ts,packages/desktop/src/renderer/hooks/mcp/index.ts,MOVED+EDITED,7,85.7,87.5
DERIVED-HIGH,src/process/services/cron/ICronEventEmitter.ts,src/process/services/cron/ICronEventEmitter.ts,src/process/services/cron/ICronEventEmitter.ts,DELETED-OR-UNTRACKED-MOVE,7,85.7,66.7
DERIVED-HIGH,src/common/types/codex/types/eventTypes.ts,src/common/types/codex/types/eventTypes.ts,src/common/types/codex/types/eventTypes.ts,DELETED-OR-UNTRACKED-MOVE,62,85.5,100.0
DERIVED-HIGH,src/renderer/hooks/agent/useAgentReadinessCheck.ts,src/renderer/hooks/agent/useAgentReadinessCheck.ts,src/renderer/hooks/agent/useAgentReadinessCheck.ts,DELETED-OR-UNTRACKED-MOVE,69,85.5,94.9
DERIVED-HIGH,src/process/channels/plugins/weixin/WeixinMonitor.ts,src/process/channels/plugins/weixin/WeixinMonitor.ts,src/process/channels/plugins/weixin/WeixinMonitor.ts,DELETED-OR-UNTRACKED-MOVE,328,85.4,90.3
DERIVED-HIGH,tests/unit/transformMessage.test.ts,tests/unit/transformMessage.test.ts,tests/unit/transformMessage.test.ts,DELETED-OR-UNTRACKED-MOVE,34,85.3,100.0
DERIVED-HIGH,src/renderer/components/Markdown/CodeBlock.tsx,src/renderer/components/Markdown/CodeBlock.tsx,packages/desktop/src/renderer/components/Markdown/CodeBlock.tsx,MOVED+REWRITTEN,95,85.3,93.5
DERIVED-HIGH,tests/e2e/specs/ext-ipc-queries.e2e.ts,tests/e2e/specs/ext-ipc-queries.e2e.ts,tests/e2e/specs/ext-ipc-queries.e2e.ts,EDITED-IN-PLACE,148,85.1,99.0
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/DragOverlayContent.tsx,src/renderer/pages/conversation/GroupedHistory/DragOverlayContent.tsx,src/renderer/pages/conversation/GroupedHistory/DragOverlayContent.tsx,DELETED-OR-UNTRACKED-MOVE,20,85.0,91.7
DERIVED-HIGH,src/process/bridge/services/WebuiService.ts,src/process/bridge/services/WebuiService.ts,src/process/bridge/services/WebuiService.ts,DELETED-OR-UNTRACKED-MOVE,73,84.9,97.0
DERIVED-HIGH,tests/unit/GeminiModalContent.dom.test.tsx,tests/unit/GeminiModalContent.dom.test.tsx,tests/unit/GeminiModalContent.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,66,84.8,98.8
DERIVED-HIGH,src/process/channels/plugins/weixin/WeixinLoginHandler.ts,src/process/channels/plugins/weixin/WeixinLoginHandler.ts,src/process/channels/plugins/weixin/WeixinLoginHandler.ts,DELETED-OR-UNTRACKED-MOVE,33,84.8,88.7
DERIVED-HIGH,src/process/webserver/routes/staticRoutes.ts,src/process/webserver/routes/staticRoutes.ts,src/process/webserver/routes/staticRoutes.ts,DELETED-OR-UNTRACKED-MOVE,66,84.8,86.0
DERIVED-HIGH,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceTree.ts,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceTree.ts,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceTree.ts,DELETED-OR-UNTRACKED-MOVE,72,84.7,100.0
DERIVED-HIGH,tests/unit/AgentFactory.test.ts,tests/unit/AgentFactory.test.ts,tests/unit/AgentFactory.test.ts,DELETED-OR-UNTRACKED-MOVE,26,84.6,100.0
DERIVED-HIGH,src/process/channels/plugins/weixin/WeixinLogin.ts,src/process/channels/plugins/weixin/WeixinLogin.ts,src/process/channels/plugins/weixin/WeixinLogin.ts,DELETED-OR-UNTRACKED-MOVE,65,84.6,87.8
DERIVED-HIGH,tests/unit/tray.test.ts,tests/unit/tray.test.ts,tests/unit/tray.test.ts,DELETED-OR-UNTRACKED-MOVE,168,84.5,99.3
DERIVED-HIGH,tests/unit/sendboxBtw.dom.test.tsx,tests/unit/sendboxBtw.dom.test.tsx,tests/unit/sendboxBtw.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,134,84.3,100.0
DERIVED-HIGH,tests/unit/conversationTitleMinimap.dom.test.tsx,tests/unit/conversationTitleMinimap.dom.test.tsx,tests/unit/conversationTitleMinimap.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,70,84.3,100.0
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/hooks/useConversationActions.ts,src/renderer/pages/conversation/GroupedHistory/hooks/useConversationActions.ts,packages/desktop/src/renderer/pages/conversation/GroupedHistory/hooks/useConversationActions.ts,MOVED+EDITED,121,84.3,97.3
DERIVED-HIGH,src/common/types/codex/utils/toolUtils.ts,src/common/types/codex/utils/toolUtils.ts,src/common/types/codex/utils/toolUtils.ts,DELETED-OR-UNTRACKED-MOVE,165,84.2,100.0
DERIVED-HIGH,src/renderer/pages/conversation/platforms/acp/useAcpInitialMessage.ts,src/renderer/pages/conversation/platforms/acp/useAcpInitialMessage.ts,packages/desktop/src/renderer/pages/conversation/platforms/acp/useAcpInitialMessage.ts,MOVED+REWRITTEN,38,84.2,88.6
DERIVED-HIGH,tests/unit/uploadProgressState.test.ts,tests/unit/uploadProgressState.test.ts,tests/unit/uploadProgressState.test.ts,DELETED-OR-UNTRACKED-MOVE,44,84.1,100.0
DERIVED-HIGH,src/renderer/pages/conversation/Workspace/components/MigrationModal.tsx,src/renderer/pages/conversation/Workspace/components/MigrationModal.tsx,src/renderer/pages/conversation/Workspace/components/MigrationModal.tsx,DELETED-OR-UNTRACKED-MOVE,107,84.1,98.6
DERIVED-HIGH,tests/unit/minimapPanelWidth.dom.test.ts,tests/unit/minimapPanelWidth.dom.test.ts,tests/unit/minimapPanelWidth.dom.test.ts,DELETED-OR-UNTRACKED-MOVE,25,84.0,100.0
DERIVED-HIGH,src/process/channels/plugins/dingtalk/DingTalkCards.ts,src/process/channels/plugins/dingtalk/DingTalkCards.ts,src/process/channels/plugins/dingtalk/DingTalkCards.ts,DELETED-OR-UNTRACKED-MOVE,118,83.9,99.2
DERIVED-HIGH,src/renderer/pages/settings/AgentSettings/PresetManagement.tsx,src/renderer/pages/settings/AgentSettings/PresetManagement.tsx,src/renderer/pages/settings/AgentSettings/PresetManagement.tsx,DELETED-OR-UNTRACKED-MOVE,87,83.9,94.3
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/viewers/MarkdownViewer.tsx,src/renderer/pages/conversation/Preview/components/viewers/MarkdownViewer.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/viewers/MarkdownViewer.tsx,MOVED+REWRITTEN,191,83.8,96.2
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/viewers/PDFViewer.tsx,src/renderer/pages/conversation/Preview/components/viewers/PDFViewer.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/viewers/PDFViewer.tsx,MOVED+EDITED,68,83.8,95.7
DERIVED-HIGH,tests/unit/webuiConfig.test.ts,tests/unit/webuiConfig.test.ts,tests/unit/webuiConfig.test.ts,DELETED-OR-UNTRACKED-MOVE,99,83.8,94.6
DERIVED-HIGH,src/renderer/components/base/FileChangesPanel.tsx,src/renderer/components/base/FileChangesPanel.tsx,packages/desktop/src/renderer/components/base/FileChangesPanel.tsx,MOVED+EDITED,43,83.7,95.8
DERIVED-HIGH,src/process/resources/builtinMcp/imageGenServer.ts,src/process/resources/builtinMcp/imageGenServer.ts,packages/desktop/src/process/resources/builtinMcp/imageGenServer.ts,MOVED+EDITED,49,83.7,94.5
DERIVED-HIGH,src/renderer/pages/guid/components/MentionDropdown.tsx,src/renderer/pages/guid/components/MentionDropdown.tsx,src/renderer/pages/guid/components/MentionDropdown.tsx,DELETED-OR-UNTRACKED-MOVE,43,83.7,91.4
DERIVED-HIGH,src/renderer/pages/guid/hooks/useGuidInput.ts,src/renderer/pages/guid/hooks/useGuidInput.ts,packages/desktop/src/renderer/pages/guid/hooks/useGuidInput.ts,MOVED+EDITED,61,83.6,90.5
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/index.tsx,src/renderer/components/settings/SettingsModal/index.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/index.tsx,MOVED+EDITED,152,83.6,88.4
DERIVED-HIGH,src/common/types/preview.ts,src/common/types/preview.ts,packages/desktop/src/common/types/office/preview.ts,MOVED+EDITED,6,83.3,100.0
DERIVED-HIGH,src/common/chat/slash/types.ts,src/common/chat/slash/types.ts,packages/desktop/src/common/chat/slash/types.ts,MOVED+REWRITTEN,6,83.3,100.0
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewTabs.tsx,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewTabs.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewTabs.tsx,MOVED-ONLY,42,83.3,96.4
DERIVED-HIGH,src/renderer/components/Markdown/index.tsx,src/renderer/components/Markdown/index.tsx,packages/desktop/src/renderer/components/Markdown/index.tsx,MOVED+REWRITTEN,72,83.3,92.1
DERIVED-HIGH,src/renderer/pages/conversation/Messages/acp/MessageAvailableCommands.tsx,src/renderer/pages/conversation/Messages/acp/MessageAvailableCommands.tsx,packages/desktop/src/renderer/pages/conversation/Messages/acp/MessageAvailableCommands.tsx,MOVED-ONLY,24,83.3,90.3
DERIVED-HIGH,src/renderer/pages/conversation/Messages/acp/MessageAcpPermission.tsx,src/renderer/pages/conversation/Messages/acp/MessageAcpPermission.tsx,packages/desktop/src/renderer/pages/conversation/Messages/acp/MessageAcpPermission.tsx,MOVED+REWRITTEN,59,83.1,86.5
DERIVED-HIGH,tests/unit/test_tool_group_message_list.ts,tests/unit/test_tool_group_message_list.ts,tests/unit/test_tool_group_message_list.ts,DELETED-OR-UNTRACKED-MOVE,94,83.0,100.0
DERIVED-HIGH,src/renderer/pages/conversation/platforms/openclaw/OpenClawSendBox.tsx,src/renderer/pages/conversation/platforms/openclaw/OpenClawSendBox.tsx,src/renderer/pages/conversation/platforms/openclaw/OpenClawSendBox.tsx,DELETED-OR-UNTRACKED-MOVE,286,82.9,97.1
DERIVED-HIGH,src/renderer/pages/cron/components/CronJobIndicator.tsx,src/renderer/pages/cron/components/CronJobIndicator.tsx,packages/desktop/src/renderer/pages/cron/components/CronJobIndicator.tsx,MOVED-ONLY,29,82.8,93.5
DERIVED-HIGH,src/renderer/components/media/FilePreview.tsx,src/renderer/components/media/FilePreview.tsx,packages/desktop/src/renderer/components/media/FilePreview.tsx,MOVED+EDITED,64,82.8,86.7
DERIVED-HIGH,src/process/agent/gemini/index.ts,src/process/agent/gemini/index.ts,packages/desktop/src/renderer/api/index.ts,MOVED+REWRITTEN,392,82.7,90.9
DERIVED-HIGH,src/renderer/pages/conversation/platforms/nanobot/NanobotChat.tsx,src/renderer/pages/conversation/platforms/nanobot/NanobotChat.tsx,src/renderer/pages/conversation/platforms/nanobot/NanobotChat.tsx,DELETED-OR-UNTRACKED-MOVE,23,82.6,84.6
DERIVED-HIGH,tests/unit/channels/weixinLoginHandler.test.ts,tests/unit/channels/weixinLoginHandler.test.ts,tests/unit/channels/weixinLoginHandler.test.ts,DELETED-OR-UNTRACKED-MOVE,51,82.4,100.0
DERIVED-HIGH,tests/unit/slashCommandMenu.dom.test.tsx,tests/unit/slashCommandMenu.dom.test.tsx,tests/unit/slashCommandMenu.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,17,82.4,96.9
DERIVED-HIGH,src/renderer/pages/conversation/Workspace/index.tsx,src/renderer/pages/conversation/Workspace/index.tsx,packages/desktop/src/renderer/pages/conversation/index.tsx,MOVED+REWRITTEN,330,82.4,89.9
